,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-,PosicAbbrev
248,Justin Harper,BKN,26,5,4,1,35,0.371428571429,0.114285714286,0.285714285714,40.0,0.114285714286,0.257142857143,44.4,0.0285714285714,0.0571428571429,50.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0571428571429,0.0285714285714,0.0,0.0857142857143,0.0,0.0,-0.914285714286, SG
249,Justin Holiday,CHI,27,53,28,25,772,0.309585492228,0.113989637306,0.295336787565,38.6,0.0466321243523,0.136010362694,34.3,0.0349740932642,0.0479274611399,73.0,0.0155440414508,0.10103626943,0.116580310881,0.0725388601036,0.050518134715,0.0414507772021,0.0246113989637,0.0790155440415,0.0,0.0,-0.115284974093, SF
250,Justise Winslow,MIA,20,78,46,32,2232,0.224910394265,0.0873655913978,0.206989247312,42.2,0.0143369175627,0.0519713261649,27.6,0.0358422939068,0.0524193548387,68.4,0.0362903225806,0.144265232975,0.180555555556,0.0528673835125,0.0425627240143,0.0304659498208,0.0116487455197,0.0824372759857,0.0,0.0,0.0470430107527, C
251,Jusuf Nurkic,DEN,21,32,14,18,547,0.480804387569,0.184643510055,0.442413162706,41.7,0.0,0.0054844606947,0.0,0.111517367459,0.180987202925,61.6,0.118829981718,0.201096892139,0.319926873857,0.073126142596,0.100548446069,0.0438756855576,0.0804387568556,0.166361974406,0.0073126142596,0.0,-0.0127970749543, SG
252,KJ McDaniels,HOU,23,37,17,20,235,0.378723404255,0.123404255319,0.306382978723,40.3,0.0297872340426,0.106382978723,28.0,0.102127659574,0.127659574468,80.0,0.068085106383,0.110638297872,0.178723404255,0.0425531914894,0.0723404255319,0.0297872340426,0.0255319148936,0.127659574468,0.0,0.0,0.31914893617, C
253,Karl-Anthony Towns,MIN,20,82,29,53,2627,0.572135515797,0.237913970308,0.438903692425,54.2,0.0114198705748,0.0334982870194,34.1,0.084887704606,0.104682146936,81.1,0.087171678721,0.239436619718,0.326608298439,0.0612866387514,0.0696612105063,0.0220784164446,0.0525314046441,0.0932622763609,0.0197944423297,0.0,-0.0498667681766, SF
254,Kawhi Leonard,SAS,25,72,60,12,2380,0.639915966387,0.231512605042,0.457983193277,50.6,0.0542016806723,0.122268907563,44.3,0.12268907563,0.140336134454,87.4,0.0399159663866,0.167226890756,0.207142857143,0.0781512605042,0.0441176470588,0.053781512605,0.0298319327731,0.0558823529412,0.00504201680672,0.0,0.274369747899, PG
255,Keith Appling,ORL,24,5,0,5,27,0.222222222222,0.0740740740741,0.296296296296,25.0,0.0,0.111111111111,0.0,0.0740740740741,0.0740740740741,100.0,0.0,0.037037037037,0.037037037037,0.037037037037,0.111111111111,0.037037037037,0.0,0.185185185185,0.0,0.0,0.518518518519, C
256,Kelly Olynyk,BOS,25,69,40,29,1395,0.49247311828,0.181362007168,0.398566308244,45.5,0.0609318996416,0.150537634409,40.5,0.0688172043011,0.0917562724014,75.0,0.0516129032258,0.14982078853,0.201433691756,0.0752688172043,0.0530465949821,0.0372759856631,0.0236559139785,0.116845878136,0.000716845878136,0.0,0.156272401434, SF
257,Kelly Oubre Jr.,WAS,20,63,31,32,671,0.351713859911,0.134128166915,0.314456035768,42.7,0.0372578241431,0.117734724292,31.6,0.0461997019374,0.0730253353204,63.3,0.0372578241431,0.160953800298,0.198211624441,0.0193740685544,0.0506706408346,0.0327868852459,0.0104321907601,0.149031296572,0.0,0.0,-0.0685543964232, PG
258,Kemba Walker,CHA,26,81,47,34,2885,0.585441941075,0.196880415945,0.461351819757,42.7,0.0630849220104,0.169844020797,37.1,0.128596187175,0.151819757366,84.7,0.019410745234,0.104332755633,0.123743500867,0.145927209705,0.0592720970537,0.0436741767764,0.0135181975737,0.0384748700173,0.00103986135182,0.0,0.082842287695, PG
259,Kendall Marshall,PHI,24,30,3,27,400,0.2775,0.1075,0.295,36.4,0.04,0.1225,32.7,0.0225,0.0325,69.2,0.005,0.065,0.07,0.1825,0.1075,0.04,0.005,0.075,0.0,0.0,-0.285, C
260,Kendrick Perkins,NOP,31,37,13,24,542,0.167896678967,0.0738007380074,0.138376383764,53.3,0.0,0.0,0.0,0.020295202952,0.0461254612546,44.0,0.0461254612546,0.190036900369,0.236162361624,0.0571955719557,0.0756457564576,0.020295202952,0.020295202952,0.118081180812,0.0,0.0,-0.140221402214, PF
261,Kenneth Faried,DEN,26,67,26,41,1694,0.492916174734,0.206021251476,0.369539551358,55.8,0.000590318772137,0.00118063754427,50.0,0.0802833530106,0.131050767414,61.3,0.138724911452,0.204250295159,0.342975206612,0.0466351829988,0.0537190082645,0.0188902007084,0.0354191263282,0.0997638724911,0.0123966942149,0.0,-0.0643447461629, SF
262,Kent Bazemore,ATL,26,75,44,31,2083,0.418626980317,0.153624579933,0.34805568891,44.1,0.0523283725396,0.146423427748,35.7,0.0590494479117,0.0724915986558,81.5,0.0134421507441,0.168506961114,0.181949111858,0.0820931349016,0.066250600096,0.0470475276044,0.018242918867,0.084493518963,0.00048007681229,0.0,0.036485837734, SG
263,Kentavious Caldwell-Pope,DET,23,76,41,35,2789,0.396199354607,0.14449623521,0.344209394048,42.0,0.0408748655432,0.132305485837,30.9,0.0663320186447,0.0817497310864,81.1,0.0250986016493,0.0760129078523,0.101111509502,0.0494801003944,0.037647902474,0.0394406597347,0.00609537468627,0.0598780925063,0.000358551452133,0.0,0.0634636070276, SF
264,Kevin Durant,OKC,27,72,52,20,2578,0.787044220326,0.270752521334,0.535686578743,50.5,0.0721489526765,0.186578743212,38.7,0.173390224981,0.193173002327,89.8,0.0174553917766,0.211016291699,0.228471683476,0.140031031808,0.0969743987587,0.0267649340574,0.032971295578,0.0531419705198,0.0104732350659,0.000387897595035,0.250969743988, PF
265,Kevin Garnett,MIN,40,38,14,24,556,0.219424460432,0.0971223021583,0.206834532374,47.0,0.0,0.00179856115108,0.0,0.0251798561151,0.0377697841727,66.7,0.0269784172662,0.242805755396,0.269784172662,0.111510791367,0.0287769784173,0.0503597122302,0.0179856115108,0.125899280576,0.0,0.0,0.10071942446, PF
266,Kevin Love,CLE,27,77,53,24,2424,0.509075907591,0.168729372937,0.403052805281,41.9,0.0651815181518,0.181105610561,36.0,0.106435643564,0.129537953795,82.2,0.0614686468647,0.252887788779,0.314356435644,0.0763201320132,0.0585808580858,0.0239273927393,0.0169141914191,0.0655940594059,0.0144389438944,0.0,0.176567656766, SG
267,Kevin Martin,SAS,33,55,24,31,1095,0.469406392694,0.142465753425,0.382648401826,37.2,0.0447488584475,0.124200913242,36.0,0.139726027397,0.157077625571,89.0,0.0127853881279,0.0876712328767,0.100456621005,0.0529680365297,0.0493150684932,0.0237442922374,0.0027397260274,0.075799086758,0.0,0.0,-0.112328767123, C
268,Kevin Seraphin,NYK,26,48,15,33,527,0.354838709677,0.159392789374,0.3889943074,41.0,0.0,0.00379506641366,0.0,0.0360531309298,0.0436432637571,82.6,0.0588235294118,0.180265654649,0.239089184061,0.0891840607211,0.0815939278937,0.0151802656546,0.0683111954459,0.127134724858,0.0,0.0,-0.165085388994, SF
269,Kevon Looney,GSW,20,5,4,1,21,0.428571428571,0.190476190476,0.333333333333,57.1,0.047619047619,0.0952380952381,50.0,0.0,0.0,0.0,0.190476190476,0.285714285714,0.47619047619,0.0,0.047619047619,0.0,0.0,0.0952380952381,0.0,0.0,-1.04761904762, SG
270,Khris Middleton,MIL,24,79,33,46,2852,0.502805049088,0.177769985975,0.400420757363,44.4,0.0501402524544,0.126577840112,39.6,0.0971248246844,0.109396914446,88.8,0.015427769986,0.0904628330996,0.105890603086,0.116058906031,0.0631136044881,0.0459326788219,0.00666199158485,0.0715287517532,0.000350631136045,0.0,-0.0101683029453, SG
271,Kirk Hinrich,ATL,35,46,26,20,631,0.217115689382,0.0776545166403,0.204437400951,38.0,0.0380348652932,0.0982567353407,38.7,0.0237717908082,0.0253565768621,93.8,0.0126782884311,0.0982567353407,0.110935023772,0.115689381933,0.0475435816165,0.0237717908082,0.00316957210777,0.101426307448,0.0,0.0,0.0206022187005, SG
272,Klay Thompson,GSW,26,80,71,9,2666,0.664291072768,0.244186046512,0.519879969992,47.0,0.10352588147,0.243810952738,42.5,0.0723930982746,0.082895723931,87.3,0.0131282820705,0.101650412603,0.114778694674,0.0622655663916,0.0517629407352,0.0225056264066,0.0183795948987,0.0570142535634,0.0,0.0,0.313578394599, SF
273,Kobe Bryant,LAL,37,66,13,53,1863,0.623188405797,0.213633923779,0.597423510467,35.8,0.0713902308105,0.250670960816,28.5,0.124530327429,0.150831991412,82.6,0.0220075147611,0.110574342458,0.13258185722,0.0987654320988,0.0692431561997,0.0332796564681,0.00697799248524,0.0617283950617,0.00107353730542,0.0,-0.306494900698, C
274,Kosta Koufos,SAC,27,78,32,46,1482,0.356950067476,0.159244264507,0.2995951417,53.2,0.0,0.0,0.0,0.0384615384615,0.0701754385965,54.8,0.114035087719,0.171390013495,0.285425101215,0.0222672064777,0.0323886639676,0.0269905533063,0.0472334682861,0.124831309042,0.00337381916329,0.0,-0.154520917679, SF
275,Kostas Papanikolaou,DEN,25,26,8,18,294,0.227891156463,0.0816326530612,0.224489795918,36.4,0.0340136054422,0.108843537415,31.3,0.030612244898,0.047619047619,64.3,0.0272108843537,0.108843537415,0.136054421769,0.0544217687075,0.0714285714286,0.0442176870748,0.0170068027211,0.0816326530612,0.0,0.0,-0.030612244898, PF
276,Kris Humphries,ATL,31,53,29,24,835,0.410778443114,0.144910179641,0.353293413174,41.0,0.0407185628743,0.129341317365,31.5,0.0802395209581,0.100598802395,79.8,0.0682634730539,0.192814371257,0.261077844311,0.0431137724551,0.0455089820359,0.0191616766467,0.0275449101796,0.112574850299,0.00119760479042,0.0,-0.122155688623, PF
277,Kristaps Porzingis,NYK,20,72,28,44,2046,0.502443792766,0.182306940371,0.433040078201,42.1,0.0395894428152,0.118768328446,33.3,0.0982404692082,0.117302052786,83.8,0.0645161290323,0.19257086999,0.257086999022,0.0459433040078,0.0591397849462,0.0259042033236,0.0654936461388,0.100195503421,0.0102639296188,0.0,0.00733137829912, SG
278,Kyle Anderson,SAS,22,78,64,14,1245,0.281124497992,0.110843373494,0.236947791165,46.8,0.00963855421687,0.029718875502,32.4,0.0497991967871,0.0666666666667,74.7,0.0200803212851,0.175903614458,0.195983935743,0.0987951807229,0.0473895582329,0.0481927710843,0.0232931726908,0.0779116465863,0.000803212851406,0.0,0.162248995984, SG
279,Kyle Korver,ATL,35,80,46,34,2401,0.307788421491,0.111620158267,0.256976259892,43.4,0.0658059142024,0.165347771762,39.8,0.0187421907539,0.0224906289046,83.3,0.00583090379009,0.102457309454,0.108288213244,0.0683048729696,0.0408163265306,0.0249895876718,0.0145772594752,0.067055393586,0.0,0.0,0.177842565598, PG
280,Kyle Lowry,TOR,30,77,54,23,2851,0.573132234304,0.179586110137,0.42020343739,42.7,0.0743598737285,0.191862504384,38.8,0.139600140302,0.172220273588,81.1,0.0192914766749,0.108733777622,0.128025254297,0.173272535952,0.0789196773062,0.055419151175,0.0119256401263,0.0740091196072,0.00420904945633,0.000350754121361,0.133286566117, C
281,Kyle O'Quinn,NYK,26,65,26,39,764,0.40445026178,0.168848167539,0.354712041885,47.6,0.0065445026178,0.0287958115183,22.7,0.0602094240838,0.0785340314136,76.7,0.0994764397906,0.227748691099,0.32722513089,0.0942408376963,0.0798429319372,0.0261780104712,0.0641361256545,0.140052356021,0.00130890052356,0.0,-0.0824607329843, SF
282,Kyle Singler,OKC,28,68,43,25,977,0.236438075742,0.0880245649949,0.226202661208,38.9,0.0307062436029,0.0992835209826,30.9,0.0296827021494,0.0450358239509,65.9,0.0511770726714,0.093142272262,0.144319344933,0.0245649948823,0.0327533265097,0.0307062436029,0.00921187308086,0.122824974411,0.0,0.0,-0.0225179119754, PG
283,Kyrie Irving,CLE,24,53,37,16,1667,0.624475104979,0.236352729454,0.527294541092,44.8,0.0503899220156,0.157168566287,32.1,0.101379724055,0.114577084583,88.5,0.0263947210558,0.0677864427115,0.0941811637672,0.149970005999,0.0743851229754,0.0335932813437,0.0107978404319,0.0641871625675,0.000599880023995,0.0,0.123575284943, PF
284,LaMarcus Aldridge,SAS,30,74,61,13,2261,0.588677576294,0.237063246351,0.46218487395,51.3,0.0,0.00707651481645,0.0,0.114551083591,0.133569217161,85.8,0.077841662981,0.201680672269,0.27952233525,0.0486510393631,0.0437859354268,0.0168067226891,0.0358248562583,0.0667846085803,0.0114993365767,0.0,0.224237063246, SG
285,Lamar Patterson,ATL,24,35,23,12,395,0.212658227848,0.0708860759494,0.20253164557,35.0,0.0303797468354,0.124050632911,24.5,0.0405063291139,0.0556962025316,72.7,0.0101265822785,0.116455696203,0.126582278481,0.0987341772152,0.0582278481013,0.0227848101266,0.00506329113924,0.113924050633,0.0,0.0,0.0835443037975, SG
286,Lance Stephenson,MEM,25,69,36,33,1372,0.417638483965,0.166180758017,0.345481049563,48.1,0.0218658892128,0.0568513119534,38.5,0.0634110787172,0.0809037900875,78.4,0.0291545189504,0.133381924198,0.162536443149,0.0969387755102,0.0685131195335,0.0313411078717,0.00655976676385,0.0983965014577,0.000728862973761,0.0,-0.0466472303207, SF
287,Lance Thomas,NYK,28,59,25,34,1313,0.368621477532,0.128712871287,0.290936785986,44.2,0.033511043412,0.0830159939071,40.4,0.0776846915461,0.0906321401371,85.7,0.025894897182,0.0738766184311,0.0997715156131,0.040365575019,0.043412033511,0.016755521706,0.00533130236101,0.0830159939071,0.0,0.0,-0.031987814166, SG
288,Langston Galloway,NYK,24,82,32,50,2033,0.307427447122,0.113625184456,0.289227742253,39.3,0.0378750614855,0.110181997049,34.4,0.0423020167241,0.0560747663551,75.4,0.021151008362,0.120511559272,0.141662567634,0.101819970487,0.0300049188392,0.0378750614855,0.0108214461387,0.0870634530251,0.000491883915396,0.0,-0.052139695032, PF
289,Larry Nance Jr.,LAL,23,63,14,49,1266,0.275671406003,0.124802527646,0.236966824645,52.7,0.000789889415482,0.00789889415482,10.0,0.0252764612954,0.0371248025276,68.1,0.0797788309637,0.166666666667,0.24644549763,0.0347551342812,0.0323854660348,0.042654028436,0.0181674565561,0.0979462875197,0.00236966824645,0.0,-0.0750394944708, PF
290,Lavoy Allen,IND,27,79,43,36,1599,0.267667292058,0.119449656035,0.231394621639,51.6,0.0,0.0,0.0,0.0287679799875,0.0456535334584,63.0,0.101313320826,0.163852407755,0.26516572858,0.0475297060663,0.0431519699812,0.0162601626016,0.0262664165103,0.0919324577861,0.00250156347717,0.0,0.119449656035, SF
291,LeBron James,CLE,31,76,56,20,2708,0.709010339734,0.272156573117,0.522895125554,52.0,0.0321270310192,0.104135893648,30.9,0.132570162482,0.181314623338,73.1,0.0409896602659,0.16765140325,0.208641063516,0.189807976366,0.0919497784343,0.0384047267356,0.018094534712,0.0528064992614,0.0103397341211,0.00110782865583,0.228212703102, SG
292,Leandro Barbosa,GSW,33,68,60,8,1079,0.401297497683,0.158480074143,0.342910101946,46.2,0.0361445783133,0.101946246525,35.5,0.0481927710843,0.0574606116775,83.9,0.0259499536608,0.082483781279,0.10843373494,0.0759962928638,0.0491195551437,0.0407784986098,0.00926784059314,0.0991658943466,0.0,0.0,0.0389249304912, PG
293,Lorenzo Brown,DET,25,8,1,7,61,0.327868852459,0.131147540984,0.409836065574,32.0,0.016393442623,0.131147540984,12.5,0.0491803278689,0.0655737704918,75.0,0.0,0.114754098361,0.114754098361,0.180327868852,0.147540983607,0.0491803278689,0.016393442623,0.0655737704918,0.0,0.0,-0.491803278689, PF
294,Lou Amundson,NYK,33,29,11,18,204,0.254901960784,0.093137254902,0.259803921569,35.8,0.0,0.0,0.0,0.0686274509804,0.132352941176,51.9,0.112745098039,0.127450980392,0.240196078431,0.0588235294118,0.0735294117647,0.0294117647059,0.0343137254902,0.21568627451,0.0,0.0,-0.240196078431, SG
295,Lou Williams,LAL,29,67,14,53,1907,0.539066596749,0.148400629261,0.363398007341,40.8,0.0576822233875,0.167802831673,34.4,0.18458311484,0.222338751966,83.0,0.0162558993183,0.0723649711589,0.0886208704772,0.0875721027792,0.0561090718406,0.0325117986366,0.00996329313057,0.0561090718406,0.0,0.0,-0.209229155742, PF
296,Luc Mbah a Moute,LAC,29,75,49,26,1274,0.181318681319,0.0737833594976,0.162480376766,45.4,0.0102040816327,0.0313971742543,32.5,0.0235478806907,0.0447409733124,52.6,0.0470957613815,0.0871271585557,0.134222919937,0.0235478806907,0.0266875981162,0.0345368916797,0.0149136577708,0.0784929356358,0.0,0.0,0.120879120879, C
297,Lucas Nogueira,TOR,23,29,17,12,225,0.288888888889,0.124444444444,0.195555555556,63.6,0.00444444444444,0.0133333333333,33.3,0.0355555555556,0.0666666666667,53.3,0.08,0.124444444444,0.204444444444,0.0311111111111,0.0488888888889,0.0533333333333,0.0533333333333,0.128888888889,0.0,0.0,0.106666666667, SG
298,Luis Montero,POR,23,12,6,6,42,0.333333333333,0.119047619048,0.452380952381,26.3,0.0238095238095,0.214285714286,11.1,0.0714285714286,0.0952380952381,75.0,0.0,0.0952380952381,0.0952380952381,0.0238095238095,0.0952380952381,0.0,0.0,0.0238095238095,0.0,0.0,-0.928571428571, PF
299,Luis Scola,TOR,36,76,50,26,1636,0.40586797066,0.164425427873,0.365525672372,45.0,0.0397310513447,0.0984107579462,40.4,0.0372860635697,0.0513447432763,72.6,0.05195599022,0.168704156479,0.220660146699,0.0403422982885,0.041564792176,0.0281173594132,0.0165036674817,0.10880195599,0.0018337408313,0.0,-0.0158924205379, SF
300,Luke Babbitt,NOP,27,47,16,31,845,0.386982248521,0.144378698225,0.34201183432,42.2,0.0520710059172,0.12899408284,40.4,0.0461538461538,0.0591715976331,78.0,0.0295857988166,0.145562130178,0.175147928994,0.0627218934911,0.0272189349112,0.0130177514793,0.00828402366864,0.10650887574,0.00118343195266,0.0,-0.0307692307692, SF
301,Luol Deng,MIA,31,74,45,29,2394,0.380534670008,0.141604010025,0.3111946533,45.5,0.0367585630744,0.106934001671,34.4,0.0605680868839,0.0802005012531,75.5,0.0451127819549,0.139933166249,0.185045948204,0.0584795321637,0.0338345864662,0.030910609858,0.0121136173768,0.0509607351713,0.00543024227235,0.0,0.0108604845447, SG
302,Manu Ginobili,SAS,38,58,47,11,1134,0.489417989418,0.173721340388,0.383597883598,45.3,0.0617283950617,0.157848324515,39.1,0.0802469135802,0.0987654320988,81.3,0.0229276895944,0.10582010582,0.128747795414,0.156084656085,0.0873015873016,0.0582010582011,0.00970017636684,0.0873015873016,0.0,0.0,0.29012345679, C
303,Marc Gasol,MEM,31,52,30,22,1791,0.480737018425,0.183137911781,0.394751535455,46.4,0.00111669458403,0.00167504187605,66.7,0.113344500279,0.136795086544,82.9,0.0323841429369,0.169737576773,0.20212171971,0.109436069235,0.0658849804578,0.0279173646008,0.0390843104411,0.0787269681742,0.00502512562814,0.000558347292016,0.00614182021217, PG
304,Marcelo Huertas,LAL,33,53,8,45,869,0.272727272727,0.111622554661,0.264672036824,42.2,0.0184119677791,0.0701956271577,26.2,0.0310701956272,0.0333716915995,93.1,0.0207134637514,0.0828538550058,0.103567318757,0.209436133487,0.0920598388953,0.029919447641,0.00805523590334,0.0874568469505,0.0,0.0,0.0218642117376, C
305,Marcin Gortat,WAS,32,75,35,40,2256,0.448581560284,0.191932624113,0.33865248227,56.7,0.0,0.000443262411348,0.0,0.0647163120567,0.0917553191489,70.5,0.0984042553191,0.230053191489,0.328457446809,0.0469858156028,0.053634751773,0.0208333333333,0.0425531914894,0.0855496453901,0.0181737588652,0.0,0.0274822695035, SG
306,Marco Belinelli,SAC,30,68,27,41,1672,0.416267942584,0.146531100478,0.379784688995,38.6,0.0544258373206,0.177631578947,30.6,0.0687799043062,0.0825358851675,83.3,0.00598086124402,0.063995215311,0.069976076555,0.075956937799,0.0478468899522,0.0221291866029,0.0011961722488,0.0544258373206,0.0,0.0,-0.112440191388, PF
307,Marcus Morris,DET,26,80,42,38,2856,0.396008403361,0.143557422969,0.330882352941,43.4,0.0378151260504,0.104341736695,36.2,0.0710784313725,0.0948879551821,74.9,0.031862745098,0.109593837535,0.141456582633,0.0703781512605,0.0490196078431,0.0234593837535,0.00805322128852,0.0595238095238,0.00140056022409,0.0,0.0549719887955, PG
308,Marcus Smart,BOS,22,61,36,25,1667,0.334733053389,0.110377924415,0.317336532693,34.8,0.0365926814637,0.144571085783,25.3,0.0773845230954,0.0995800839832,77.7,0.0455908818236,0.107378524295,0.152969406119,0.110977804439,0.0479904019196,0.0545890821836,0.0107978404319,0.109778044391,0.00119976004799,0.000599880023995,0.0509898020396, SG
309,Marcus Thornton,WAS,29,61,32,29,1108,0.532490974729,0.194945848375,0.48916967509,39.9,0.0821299638989,0.243682310469,33.7,0.0604693140794,0.0712996389892,84.8,0.0342960288809,0.101083032491,0.135379061372,0.0758122743682,0.0460288808664,0.0424187725632,0.00361010830325,0.0812274368231,0.0,0.0,0.0361010830325, PG
310,Mario Chalmers,MIA,30,61,38,23,1373,0.457392571012,0.132556445739,0.323379461034,41.0,0.0335032774945,0.108521485798,30.9,0.158776402039,0.190823015295,83.2,0.0174799708667,0.0968681718864,0.114348142753,0.167516387473,0.0801165331391,0.0640932265113,0.0094683175528,0.13182811362,0.0,0.0,0.0560815731974, SG
311,Mario Hezonja,ORL,21,79,33,46,1413,0.338287331918,0.128096249115,0.295824486907,43.3,0.0474168435952,0.135881104034,34.9,0.034677990092,0.0382165605096,90.7,0.0198159943383,0.10474168436,0.124557678698,0.0771408351026,0.0686482661005,0.0276008492569,0.0120311394197,0.0877565463553,0.0,0.0,-0.00283085633404, SG
312,Markel Brown,BKN,24,62,12,50,982,0.369653767821,0.12932790224,0.327902240326,39.4,0.0386965376782,0.123217922607,31.4,0.0723014256619,0.0957230142566,75.5,0.0234215885947,0.100814663951,0.124236252546,0.0926680244399,0.0549898167006,0.0386965376782,0.0152749490835,0.0957230142566,0.0010183299389,0.0,-0.239307535642, PF
313,Markieff Morris,WAS,26,64,22,42,1629,0.469613259669,0.187231430325,0.440761203192,42.5,0.0288520564764,0.0951503990178,30.3,0.0662983425414,0.0902394106814,73.5,0.0448127685697,0.171270718232,0.216083486802,0.0761203192142,0.0828729281768,0.0356046654389,0.0208717004297,0.112952731737,0.0012277470841,0.0,-0.0540208717004, C
314,Marreese Speights,GSW,28,72,64,8,832,0.615384615385,0.236778846154,0.548076923077,43.2,0.0288461538462,0.0745192307692,38.7,0.112980769231,0.137019230769,82.5,0.0925480769231,0.194711538462,0.287259615385,0.0733173076923,0.0793269230769,0.0228365384615,0.0408653846154,0.140625,0.00120192307692,0.0,0.0120192307692, PF
315,Marvin Williams,CHA,30,81,47,34,2338,0.405474764756,0.144568006843,0.319503849444,45.2,0.0650128314799,0.161676646707,40.2,0.0513259195894,0.0615911035073,83.3,0.0543199315654,0.168520102652,0.222840034217,0.0470487596236,0.0265183917879,0.0248075278015,0.0329341317365,0.0568862275449,0.00427715996578,0.0,0.106501283148, C
316,Mason Plumlee,POR,26,82,44,38,2083,0.359577532405,0.128180508881,0.248199711954,51.6,0.0,0.00192030724916,0.0,0.103216514642,0.160825732117,64.2,0.0964954392703,0.204992798848,0.301488238118,0.108497359578,0.0739318290927,0.0326452232357,0.0408065290446,0.121459433509,0.00720115218435,0.0,0.0153624579933, SF
317,Matt Barnes,MEM,36,76,38,38,2190,0.346118721461,0.120547945205,0.316438356164,38.1,0.0543378995434,0.168949771689,32.2,0.0506849315068,0.0630136986301,80.4,0.0383561643836,0.153424657534,0.191780821918,0.0744292237443,0.0552511415525,0.0356164383562,0.0260273972603,0.106849315068,0.00319634703196,0.000456621004566,-0.096803652968, C
318,Matt Bonner,SAS,36,30,25,5,206,0.368932038835,0.140776699029,0.276699029126,50.9,0.0728155339806,0.165048543689,44.1,0.0145631067961,0.0194174757282,75.0,0.0145631067961,0.116504854369,0.131067961165,0.0436893203883,0.0145631067961,0.0291262135922,0.00485436893204,0.0776699029126,0.0,0.0,0.305825242718, PG
319,Matthew Dellavedova,CLE,25,76,54,22,1867,0.304767005892,0.110873058382,0.273701124799,40.5,0.0524906266738,0.128012854847,41.0,0.0305302624531,0.0353508302089,86.4,0.0176754151044,0.0690948044992,0.0867702196036,0.180503481521,0.0621317621853,0.0235672201393,0.00482056775576,0.0953401178361,0.000535618639529,0.0,0.20407070166, SF
320,Maurice Harkless,POR,23,78,40,38,1457,0.341798215511,0.133836650652,0.282086479067,47.4,0.0267673301304,0.0960878517502,27.9,0.0473575840769,0.0761839396019,62.2,0.0693205216198,0.122855181881,0.1921757035,0.0459849004804,0.0425531914894,0.0336307481126,0.0240219629375,0.0851063829787,0.00274536719286,0.0,0.0199039121482, SF
321,Metta World Peace,LAL,36,35,6,29,590,0.298305084746,0.0932203389831,0.3,31.1,0.0440677966102,0.142372881356,31.0,0.0677966101695,0.0966101694915,70.2,0.0322033898305,0.118644067797,0.150847457627,0.0457627118644,0.0254237288136,0.0372881355932,0.0186440677966,0.113559322034,0.0,0.0,-0.108474576271, PF
322,Meyers Leonard,POR,24,61,33,28,1333,0.383345836459,0.146286571643,0.326331582896,44.8,0.0645161290323,0.17104276069,37.7,0.026256564141,0.0345086271568,76.1,0.0382595648912,0.197299324831,0.235558889722,0.0690172543136,0.0577644411103,0.00600150037509,0.013503375844,0.13728432108,0.00300075018755,0.0,0.0742685671418, SF
323,Michael Beasley,HOU,27,20,10,10,363,0.702479338843,0.29476584022,0.564738292011,52.2,0.00826446280992,0.0247933884298,33.3,0.104683195592,0.134986225895,77.6,0.0798898071625,0.190082644628,0.269972451791,0.0440771349862,0.0661157024793,0.030303030303,0.0247933884298,0.107438016529,0.00275482093664,0.0,-0.184573002755, PG
324,Michael Carter-Williams,MIL,24,54,21,33,1649,0.377804730139,0.152213462705,0.336567616737,45.2,0.00909642207398,0.0333535476046,27.3,0.0642813826562,0.0970285021225,66.3,0.0291085506367,0.138265615525,0.167374166161,0.170406306853,0.0927835051546,0.0485142510612,0.0248635536689,0.098241358399,0.00363856882959,0.0,-0.0788356579745, SF
325,Michael Kidd-Gilchrist,CHA,22,7,5,2,205,0.434146341463,0.160975609756,0.29756097561,54.1,0.0146341463415,0.0341463414634,42.9,0.0975609756098,0.141463414634,69.0,0.0585365853659,0.160975609756,0.219512195122,0.0439024390244,0.0390243902439,0.0146341463415,0.0146341463415,0.0439024390244,0.00975609756098,0.0,0.282926829268, PG
326,Mike Conley,MEM,28,56,33,23,1760,0.486931818182,0.167045454545,0.395454545455,42.2,0.0443181818182,0.122159090909,36.3,0.108522727273,0.130113636364,83.4,0.0147727272727,0.0784090909091,0.0931818181818,0.194318181818,0.0477272727273,0.0380681818182,0.00909090909091,0.0568181818182,0.00227272727273,0.0,0.0363636363636, SG
327,Mike Dunleavy,CHI,35,31,13,18,703,0.315789473684,0.109530583215,0.267425320057,41.0,0.0554765291607,0.140825035562,39.4,0.0412517780939,0.0526315789474,78.4,0.0113798008535,0.106685633001,0.118065433855,0.0554765291607,0.0369843527738,0.0199146514936,0.0142247510669,0.0938833570413,0.0,0.0,-0.0938833570413, SG
328,Mike Miller,DEN,36,47,21,26,373,0.16890080429,0.058981233244,0.166219839142,35.5,0.0509383378016,0.139410187668,36.5,0.0,0.0,0.0,0.0160857908847,0.12600536193,0.142091152815,0.107238605898,0.0455764075067,0.0348525469169,0.0107238605898,0.142091152815,0.0,0.0,-0.241286863271, PF
